Player Id,Full Name,Match Name,position,Team Name,Team Id,Last Updated,Time Played,90s,Position Group,Most Played Position,Positions Played,Number of Positions Played,Aerial Duels,Aerial Duels lost,Aerial Duels lost p90,Aerial Duels p90,Aerial Duels won,Aerial Duels won p90,Appearances,Appearances p90,Assists (Intentional),Assists (Intentional) p90,Attempts from Set Pieces,Attempts from Set Pieces p90,Away Goals,Away Goals p90,Backward Passes,Backward Passes p90,Blocked Shots,Blocked Shots p90,Blocks,Blocks p90,Carries,Carries p90,Catches,Catches p90,Chances Created,Chances Created p90,Clean Sheets,Clean Sheets p90,Clearances Off the Line,Clearances Off the Line p90,Conversion Rate,Conversion Rate p90,Corners Taken (incl short corners),Corners Taken (incl short corners) p90,Corners Won,Corners Won p90,Crosses not Claimed,Crosses not Claimed p90,Direct Corner Goals,Direct Corner Goals p90,Direct Setpiece Goals,Direct Setpiece Goals p90,Dispossessed,Dispossessed p90,Dribbles success %,Dribbles success % p90,Drops,Drops p90,Duels,Duels lost,Duels lost p90,Duels p90,Duels won,Duels won %,Duels won % p90,Duels won p90,Final Third Touches,Final Third Touches p90,FinalThirdPasses,FinalThirdPasses p90,Forward Passes,Forward Passes p90,Foul Attempted Tackle,Foul Attempted Tackle p90,Foul Won Penalty,Foul Won Penalty p90,GK Successful Distribution,GK Successful Distribution p90,GK Unsuccessful Distribution,GK Unsuccessful Distribution p90,Games Played,Games Played p90,Goal Assists,Goal Assists p90,Goal Kicks,Goal Kicks p90,Goalkeeper Smother,Goalkeeper Smother p90,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Inside Box p90,Goals Conceded Outside Box,Goals Conceded Outside Box p90,Goals Conceded p90,Goals Openplay,Goals Openplay p90,Goals from Inside Box,Goals from Inside Box p90,Goals from Outside Box,Goals from Outside Box p90,Goals p90,Ground Duels,Ground Duels lost,Ground Duels lost p90,Ground Duels p90,Ground Duels won,Ground Duels won p90,Handballs conceded,Handballs conceded p90,Headed Goals,Headed Goals p90,Hit Woodwork,Hit Woodwork p90,Home Goals,Home Goals p90,Interceptions,Interceptions p90,Key Passes (Attempt Assists),Key Passes (Attempt Assists) p90,Last Player Tackle,Last Player Tackle p90,Left Foot Goals,Left Foot Goals p90,Leftside Passes,Leftside Passes p90,Minutes Per Goal,Offsides,Offsides p90,Open Play Pass Success %,Open Play Pass Success % p90,Open Play Passes,Open Play Passes p90,Other Goals,Other Goals p90,Overruns,Overruns p90,Own Goal Scored,Own Goal Scored p90,Penalties Conceded,Penalties Conceded p90,Penalties Faced,Penalties Faced p90,Penalties Off Target,Penalties Off Target p90,Penalties Saved,Penalties Saved p90,Penalties Taken,Penalties Taken p90,Penalty Goals,Penalty Goals Conceded,Penalty Goals Conceded p90,Penalty Goals p90,Progressive Carries,Progressive Carries p90,ProgressivePasses,ProgressivePasses p90,Punches,Punches p90,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution Won p90,PutThrough/Blocked Distribution p90,Recoveries,Recoveries p90,Red Cards - 2nd Yellow,Red Cards - 2nd Yellow p90,Right Foot Goals,Right Foot Goals p90,Rightside Passes,Rightside Passes p90,Saves Made,Saves Made from Inside Box,Saves Made from Inside Box p90,Saves Made from Outside Box,Saves Made from Outside Box p90,Saves Made p90,Saves from Penalty,Saves from Penalty p90,Saves made - caught,Saves made - caught p90,Saves made - parried,Saves made - parried p90,Second Goal Assists,Second Goal Assists p90,Set Pieces Goals,Set Pieces Goals p90,Shots Off Target (inc woodwork),Shots Off Target (inc woodwork) p90,Shots On Target ( inc goals ),Shots On Target ( inc goals ) p90,Shots Per Goal,Shots Per Goal p90,Starts,Starts p90,Straight Red Cards,Straight Red Cards p90,Substitute Off,Substitute Off p90,Substitute On,Substitute On p90,Successful Corners into Box,Successful Corners into Box p90,Successful Crosses & Corners,Successful Crosses & Corners p90,Successful Crosses open play,Successful Crosses open play p90,Successful Dribbles,Successful Dribbles p90,Successful Launches,Successful Launches p90,Successful Lay-offs,Successful Lay-offs p90,Successful Long Passes,Successful Long Passes p90,Successful Open Play Passes,Successful Open Play Passes p90,Successful Passes Opposition Half,Successful Passes Opposition Half p90,Successful Passes Own Half,Successful Passes Own Half p90,Successful Short Passes,Successful Short Passes p90,Tackles Lost,Tackles Lost p90,Tackles Won,Tackles Won p90,Through balls,Through balls p90,Throw Ins to Opposition Player,Throw Ins to Opposition Player p90,Throw Ins to Own Player,Throw Ins to Own Player p90,Times Tackled,Times Tackled p90,Total Big Chances Created,Total Big Chances Created p90,Total Big Chances Missed,Total Big Chances Missed p90,Total Big Chances Saved,Total Big Chances Saved p90,Total Big Chances Scored,Total Big Chances Scored p90,Total Clearances,Total Clearances p90,Total Fouls Conceded,Total Fouls Conceded p90,Total Fouls Won,Total Fouls Won p90,Total Losses Of Possession,Total Losses Of Possession p90,Total Passes,Total Passes p90,Total Red Cards,Total Red Cards p90,Total Shots,Total Shots p90,Total Successful Passes ( Excl Crosses & Corners ) ,Total Successful Passes ( Excl Crosses & Corners )  p90,Total Tackles,Total Tackles p90,Total Touches In Opposition Box,Total Touches In Opposition Box p90,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Unsuccessful Passes ( Excl Crosses & Corners ) p90,Touches,Touches p90,Unsuccessful Corners into Box,Unsuccessful Corners into Box p90,Unsuccessful Crosses & Corners,Unsuccessful Crosses & Corners p90,Unsuccessful Crosses open play,Unsuccessful Crosses open play p90,Unsuccessful Dribbles,Unsuccessful Dribbles p90,Unsuccessful Launches,Unsuccessful Launches p90,Unsuccessful Long Passes,Unsuccessful Long Passes p90,Unsuccessful Passes Opposition Half,Unsuccessful Passes Opposition Half p90,Unsuccessful Passes Own Half,Unsuccessful Passes Own Half p90,Unsuccessful Short Passes,Unsuccessful Short Passes p90,Unsuccessful lay-offs,Unsuccessful lay-offs p90,Winning Goal,Winning Goal p90,Yellow Cards,Yellow Cards p90,index,shirt_number
59vt8sku2mv5fkrpvr72fkw0k,Lucas Batbedat,L. Batbedat,Defender,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,359,3.99,Full Backs,lb,"lb,lm",2,3,0,0,0.75,3,0.75,4,1,1,0.25,0,0,0,0,44,11.03,0,0,1,0.25,31,7.77,0,0,3,0.75,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,50,50,0,0,32,15,3.76,8.02,17,53,53,4.26,66,16.54,12,3.01,44,11.03,2,0.5,0,0,0,0,0,0,4,1,1,0.25,0,0,0,0,0,1,1,0.25,0,0,0.25,0,0,0,0,0,0,0,29,15,3.76,7.27,14,3.51,0,0,0,0,0,0,0,0,9,2.26,2,0.5,0,0,0,0,2,0.5,0,0,0,81,81,127,31.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.76,16,4.01,0,0,7,5,1.25,1.75,13,3.26,0,0,0,0,38,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0.25,0,0,0,0,3,0.75,3,0.75,3,0.75,1,0.25,0,0,8,2.01,103,25.81,56,14.04,51,12.78,96,24.06,2,0.5,5,1.25,0,0,9,2.26,31,7.77,6,1.5,1,0.25,0,0,0,0,0,0,9,2.26,4,1,4,1,47,11.78,128,32.08,0,0,0,0,104,26.07,7,1.75,2,0.5,24,6.02,230,57.64,0,0,1,0.25,1,0.25,3,0.75,4,1,9,2.26,14,3.51,11,2.76,15,3.76,0,0,0,0,0,0,888,3
b9lw54bptxk1sqfeklxav6ej8,Christ Brunel Neyjunior Batola,C. Batola,Forward,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,337,3.74,Strikers,st,st,1,24,16,4.28,6.42,8,2.14,5,1.34,0,0,2,0.53,0,0,14,3.74,0,0,1,0.27,20,5.35,0,0,0,0,2,0.53,0,0,14,14,0,0,1,0.27,0,0,0,0,1,0.27,3,0.8,25,25,0,0,45,28,7.49,12.03,17,38,38,4.55,55,14.71,7,1.87,22,5.88,4,1.07,0,0,0,0,0,0,5,1.34,0,0,0,0,0,0,1,1,1,0.27,0,0,0.27,0,0,0,0,1,0.27,0.27,21,12,3.21,5.61,9,2.41,0,0,0,0,0,0,1,0.27,2,0.53,0,0,0,0,0,0,13,3.48,337,2,0.53,64,64,61,16.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,0,0,0,0,10,2.67,6,1.6,0,0,2,1,0.27,0.53,10,2.67,0,0,1,0.27,14,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.27,3,0.8,4,1.07,7,7,4,1.07,0,0,2,0.53,1,0.27,0,0,0,0,0,0,1,0.27,0,0,2,0.53,3,0.8,39,10.43,28,7.49,12,3.21,37,9.89,0,0,2,0.53,1,0.27,0,0,2,0.53,6,1.6,0,0,1,0.27,0,0,0,0,3,0.8,8,2.14,6,1.6,46,12.3,63,16.84,0,0,7,1.87,40,10.7,2,0.53,8,2.14,23,6.15,122,32.62,0,0,7,1.87,7,1.87,3,0.8,0,0,1,0.27,28,7.49,2,0.53,22,5.88,1,0.27,1,0.27,1,0.27,889,10
2j1i32zgcx414ik31j9uhg844,Isaïah Mihaël Bohui,I. Bohui,Defender,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,124,1.38,Full Backs,rb,"rb,rm",2,4,2,1.45,2.9,2,1.45,3,2.17,0,0,0,0,0,0,13,9.42,0,0,0,0,12,8.7,0,0,1,0.72,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.45,33,33,0,0,18,10,7.25,13.04,8,44,44,5.8,21,15.22,8,5.8,23,16.67,1,0.72,0,0,0,0,0,0,3,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,5.8,10.14,6,4.35,0,0,0,0,0,0,0,0,0,0,1,0.72,0,0,0,0,27,19.57,0,0,0,84,84,61,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.8,12,8.7,0,0,5,2,1.45,3.62,4,2.9,0,0,0,0,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,0,0,2,1.45,0,0,1,0.72,1,0.72,0,0,1,0.72,1,0.72,1,0.72,1,0.72,0,0,6,4.35,51,36.96,23,16.67,32,23.19,48,34.78,2,1.45,2,1.45,0,0,7,5.07,16,11.59,4,2.9,1,0.72,0,0,0,0,0,0,4,2.9,2,1.45,1,0.72,30,21.74,64,46.38,0,0,1,0.72,54,39.13,4,2.9,1,0.72,10,7.25,116,84.06,0,0,3,2.17,3,2.17,2,1.45,0,0,3,2.17,9,6.52,4,2.9,7,5.07,0,0,0,0,0,0,890,12
5ixphgl5p99r4ddtde8iun02c,Abdoulaye Camara,A. Camara,Midfielder,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,436,4.84,Midfielders,dm,"dm,cm",2,13,7,1.45,2.69,6,1.24,5,1.03,0,0,0,0,0,0,35,7.23,1,0.21,3,0.62,50,10.33,0,0,4,0.83,2,0.41,0,0,0,0,0,0,1,0.21,0,0,0,0,0,0,7,1.45,50,50,0,0,60,28,5.79,12.4,32,53,53,6.61,24,4.96,12,2.48,60,12.4,3,0.62,1,0.21,0,0,0,0,5,1.03,1,0.21,0,0,0,0,0,2,2,0.41,0,0,0.41,0,0,0,0,0,0,0,47,21,4.34,9.71,26,5.37,0,0,0,0,0,0,0,0,3,0.62,3,0.62,0,0,0,0,37,7.64,0,0,0,74,74,175,36.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.55,5,1.03,0,0,9,6,1.24,1.86,16,3.31,0,0,0,0,52,10.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0,0,5,1.03,0,0,1,0.21,0,0,0,0,0,0,0,0,4,0.83,1,0.21,0,0,10,2.07,130,26.86,53,10.95,85,17.56,128,26.45,2,0.41,7,1.45,0,0,0,0,0,0,11,2.27,1,0.21,0,0,0,0,0,0,19,3.93,5,1.03,13,2.69,62,12.81,184,38.02,0,0,1,0.21,138,28.51,9,1.86,2,0.41,46,9.5,271,55.99,0,0,1,0.21,1,0.21,4,0.83,5,1.03,17,3.51,40,8.26,7,1.45,29,5.99,0,0,0,0,0,0,891,6
7rog6xq8yr48uv08w222unvo4,Tidiane Khalil Diarrassouba,T. Diarrassouba,Forward,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,127,1.41,Midfielders,cm,cm,1,2,2,1.42,1.42,0,0,5,3.55,0,0,0,0,0,0,5,3.55,1,0.71,0,0,13,9.22,0,0,1,0.71,0,0,0,0,0,0,2,1.42,1,0.71,0,0,0,0,0,0,1,0.71,33,33,0,0,11,7,4.96,7.8,4,36,36,2.84,26,18.44,3,2.13,6,4.26,2,1.42,0,0,0,0,0,0,5,3.55,0,0,0,0,0,0,0,1,1,0.71,0,0,0.71,0,0,0,0,0,0,0,9,5,3.55,6.38,4,2.84,0,0,0,0,0,0,0,0,0,0,1,0.71,0,0,0,0,12,8.51,0,0,0,73,73,26,18.44,0,0,0,0,0,0,1,0.71,0,0,0,0,0,0,0,0,0,0,0,0,5,3.55,3,2.13,0,0,4,3,2.13,2.84,4,2.84,0,0,0,0,4,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.42,0,0,1,0.71,0,0,1,0.71,4,2.84,2,1.42,2,1.42,0,0,1,0.71,0,0,1,0.71,3,2.13,19,13.48,15,10.64,7,4.96,17,12.06,1,0.71,0,0,0,0,0,0,0,0,3,2.13,0,0,0,0,0,0,0,0,1,0.71,2,1.42,2,1.42,17,12.06,27,19.15,0,0,2,1.42,20,14.18,1,0.71,8,5.67,7,4.96,56,39.72,0,0,1,0.71,1,0.71,2,1.42,0,0,1,0.71,6,4.26,2,1.42,6,4.26,0,0,0,0,0,0,893,20
atpvj8pkmlqq7b6fp4qo5hqms,Rémi Stéphane Himbert,R. Himbert,Forward,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,325,3.61,Wingers,rm,"rm,rw",2,10,4,1.11,2.77,6,1.66,4,1.11,0,0,0,0,1,0.28,20,5.54,3,0.83,0,0,31,8.59,0,0,0,0,1,0.28,0,0,67,67,5,1.39,1,0.28,0,0,0,0,0,0,2,0.55,36,36,0,0,55,26,7.2,15.24,29,53,53,8.03,57,15.79,5,1.39,30,8.31,2,0.55,0,0,0,0,0,0,4,1.11,0,0,0,0,0,0,2,2,2,0.55,0,0,0.55,0,0,2,0.55,0,0,0.55,45,22,6.09,12.47,23,6.37,0,0,1,0.28,0,0,1,0.28,2,0.55,0,0,0,0,0,0,16,4.43,162,0,0,51,51,72,19.94,0,0,1,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5.26,0,0,0,0,2,1,0.28,0.55,7,1.94,0,0,1,0.28,9,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28,2,0.55,2,2,4,1.11,0,0,2,0.55,0,0,1,0.28,1,0.28,0,0,4,1.11,0,0,4,1.11,3,0.83,37,10.25,26,7.2,14,3.88,36,9.97,4,1.11,2,0.55,0,0,3,0.83,3,0.83,9,2.49,0,0,0,0,0,0,2,0.55,8,2.22,8,2.22,13,3.6,68,18.84,75,20.78,0,0,3,0.83,39,10.8,6,1.66,8,2.22,36,9.97,156,43.21,2,0.55,6,1.66,3,0.83,7,1.94,1,0.28,4,1.11,33,9.14,9,2.49,32,8.86,0,0,0,0,3,0.83,894,7
bojy1sqtjbjo7pxrjms4vkbh0,Ilan Bertrand Jean-Charles Jourdren,I. Jourdren,Goalkeeper,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,450,5,Goalkeepers,gk,gk,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,17,3.4,3,0.6,0,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0,0,0.2,1,100,100,0.2,0,0,2,0.4,83,16.6,0,0,0,0,55,11,16,3.2,5,1,0,0,47,9.4,0,0,0,2,2,0.4,0,0,0.4,0,0,0,0,0,0,0,1,0,0,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8.2,0,0,0,88,88,106,21.2,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,4,0.8,7,1.4,1,0.2,0,0,0,0,35,7,0,0,0,0,48,9.6,10,3,0.6,7,1.4,2,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.6,0,0,19,3.8,93,18.6,9,1.8,124,24.8,114,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,1,0.2,0,0,1,0.2,43,8.6,172,34.4,0,0,0,0,133,26.6,0,0,0,0,39,7.8,215,43,0,0,0,0,0,0,0,0,20,4,39,7.8,29,5.8,10,2,0,0,0,0,0,0,0,0,895,1
96fr4wpm9r2mw8nyj05hylc0k,Milan Alexandre Baptiste Leccese,M. Leccese,Midfielder,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,137,1.52,Midfielders,cm,cm,1,2,0,0,1.32,2,1.32,5,3.29,0,0,0,0,0,0,11,7.24,0,0,0,0,13,8.55,0,0,2,1.32,0,0,0,0,0,0,1,0.66,2,1.32,0,0,0,0,0,0,1,0.66,50,50,0,0,10,4,2.63,6.58,6,60,60,3.95,25,16.45,6,3.95,19,12.5,0,0,0,0,0,0,0,0,5,3.29,0,0,0,0,0,0,0,1,1,0.66,0,0,0.66,0,0,0,0,0,0,0,8,4,2.63,5.26,4,2.63,0,0,0,0,0,0,0,0,2,1.32,2,1.32,0,0,0,0,3,1.97,0,0,0,60,60,42,27.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.97,5,3.29,0,0,2,1,0.66,1.32,10,6.58,0,0,0,0,10,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.66,0,0,1,0.66,0,0,1,0.66,4,2.63,0,0,1,0.66,1,0.66,1,0.66,0,0,1,0.66,3,1.97,25,16.45,17,11.18,10,6.58,23,15.13,1,0.66,1,0.66,0,0,0,0,0,0,2,1.32,0,0,1,0.66,0,0,0,0,3,1.97,0,0,2,1.32,26,17.11,43,28.29,0,0,1,0.66,26,17.11,2,1.32,1,0.66,17,11.18,68,44.74,1,0.66,3,1.97,1,0.66,1,0.66,0,0,5,3.29,18,11.84,2,1.32,12,7.89,0,0,0,0,0,0,896,17
8l23rhw0lfp01roeejimp4bv8,Kaïs Lesueur,K. Lesueur,Midfielder,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,279,3.1,Midfielders,cm,"cm,am",2,5,4,1.29,1.61,1,0.32,5,1.61,0,0,0,0,0,0,23,7.42,0,0,1,0.32,31,10,0,0,3,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1.94,50,50,0,0,43,25,8.06,13.87,18,42,42,5.81,37,11.94,11,3.55,30,9.68,3,0.97,0,0,0,0,0,0,5,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,6.77,12.26,17,5.48,2,0.65,0,0,0,0,0,0,3,0.97,3,0.97,0,0,0,0,24,7.74,0,0,0,76,76,95,30.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4.84,3,0.97,0,0,6,4,1.29,1.94,26,8.39,0,0,0,0,20,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.32,0,0,0,0,3,0.97,0,0,3,0.97,2,0.65,0,0,0,0,0,0,6,1.94,0,0,1,0.32,4,1.29,72,23.23,35,11.29,39,12.58,70,22.58,7,2.26,4,1.29,1,0.32,0,0,1,0.32,12,3.87,0,0,0,0,0,0,0,0,3,0.97,6,1.94,1,0.32,50,16.13,97,31.29,0,0,1,0.32,74,23.87,11,3.55,3,0.97,23,7.42,172,55.48,0,0,1,0.32,1,0.32,6,1.94,0,0,2,0.65,20,6.45,4,1.29,21,6.77,0,0,0,0,0,0,897,19
ecqkz3j5t63luhj58dtgrdbf8,Ruben Cédric Maurice Lomet,R. Lomet,Defender,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,360,4,Center Backs,cb,cb,1,10,3,0.75,2.5,7,1.75,4,1,0,0,0,0,0,0,7,1.75,1,0.25,6,1.5,64,16,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,2,7.5,22,73,73,5.5,5,1.25,16,4,69,17.25,3,0.75,0,0,4,1,0,0,4,1,0,0,4,1,0,0,0,1,1,0.25,0,0,0.25,0,0,0,0,0,0,0,20,5,1.25,5,15,3.75,0,0,0,0,1,0.25,0,0,2,0.5,0,0,0,0,0,0,61,15.25,0,0,0,88,88,202,50.5,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.5,14,3.5,0,0,3,0,0,0.75,9,2.25,0,0,0,0,79,19.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,2,0.5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.75,0,0,23,5.75,178,44.5,47,11.75,143,35.75,167,41.75,2,0.5,6,1.5,0,0,0,0,0,0,0,0,0,0,2,0.5,2,0.5,0,0,23,5.75,5,1.25,7,1.75,30,7.5,216,54,0,0,3,0.75,190,47.5,8,2,4,1,26,6.5,276,69,0,0,0,0,0,0,0,0,8,2,17,4.25,18,4.5,8,2,9,2.25,0,0,0,0,0,0,898,5
2rkr02jo4r3bx9q04k34fyjh0,Emmanuel Mbemba Nlandu,E. Mbemba,Defender,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,284,3.16,Center Backs,cb,"cb,lb",2,9,5,1.58,2.85,4,1.27,4,1.27,1,0.32,0,0,0,0,19,6.01,0,0,2,0.63,51,16.14,0,0,3,0.95,2,0.63,0,0,0,0,7,2.22,1,0.32,0,0,0,0,0,0,1,0.32,33,33,0,0,22,12,3.8,6.96,10,45,45,3.16,22,6.96,17,5.38,60,18.99,0,0,0,0,0,0,0,0,4,1.27,1,0.32,0,0,0,0,0,1,1,0.32,0,0,0.32,0,0,0,0,0,0,0,13,7,2.22,4.11,6,1.9,0,0,0,0,0,0,0,0,1,0.32,2,0.63,0,0,0,0,20,6.33,0,0,0,86,86,176,55.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6.65,22,6.96,0,0,6,2,0.63,1.9,9,2.85,0,0,0,0,82,25.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.95,0,0,0,0,1,0.32,3,0.95,5,1.58,1,0.32,2,0.63,4,1.27,0,0,23,7.28,152,48.1,49,15.51,111,35.13,132,41.77,1,0.32,3,0.95,0,0,2,0.63,15,4.75,5,1.58,3,0.95,0,0,0,0,0,0,12,3.8,1,0.32,0,0,43,13.61,181,57.28,0,0,0,0,155,49.05,4,1.27,0,0,26,8.23,245,77.53,4,1.27,8,2.53,3,0.95,4,1.27,3,0.95,9,2.85,24,7.59,10,3.16,17,5.38,0,0,0,0,2,0.63,900,13
9p5sancy00a3i6xbwii51wr2s,Isyak Mohamed,I. Mohamed,Defender,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,232,2.58,Full Backs,rb,rb,1,9,4,1.55,3.49,5,1.94,3,1.16,0,0,0,0,0,0,17,6.59,0,0,0,0,23,8.91,0,0,2,0.78,0,0,0,0,0,0,0,0,1,0.39,0,0,0,0,0,0,1,0.39,50,50,0,0,21,9,3.49,8.14,12,57,57,4.65,31,12.02,8,3.1,27,10.47,0,0,0,0,0,0,0,0,3,1.16,0,0,0,0,0,0,0,1,1,0.39,0,0,0.39,0,0,0,0,0,0,0,12,5,1.94,4.65,7,2.71,0,0,0,0,0,0,0,0,1,0.39,2,0.78,0,0,0,0,31,12.02,0,2,0.78,81,81,74,28.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5.81,7,2.71,0,0,4,2,0.78,1.55,3,1.16,0,0,0,0,1,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.78,0,0,2,0.78,1,0.39,0,0,1,0.39,1,0.39,1,0.39,0,0,0,0,7,2.71,60,23.26,25,9.69,38,14.73,55,21.32,1,0.39,3,1.16,0,0,1,0.39,22,8.53,2,0.78,0,0,0,0,0,0,0,0,6,2.33,0,0,2,0.78,26,10.08,76,29.46,0,0,0,0,62,24.03,4,1.55,0,0,14,5.43,132,51.16,0,0,4,1.55,4,1.55,1,0.39,0,0,2,0.78,12,4.65,6,2.33,12,4.65,0,0,0,0,0,0,901,2
7dz73e1v4rqarl38nj587v9w,Pierre Messie Mounguengue,P. Mounguengue,Forward,France Under 17,dnxp248asclhqp2ahf822te9v,2025-11-19T19:41:18Z,199,2.21,Strikers,st,"st,lm",2,14,7,3.17,6.33,7,3.17,5,2.26,0,0,0,0,0,0,10,4.52,1,0.45,0,0,20,9.05,0,0,1,0.45,1,0.45,0,0,25,25,1,0.45,2,0.9,0,0,0,0,0,0,1,0.45,55,55,0,0,30,13,5.88,13.57,17,57,57,7.69,35,15.84,2,0.9,7,3.17,0,0,0,0,0,0,0,0,5,2.26,0,0,0,0,0,0,1,2,2,0.9,0,0,0.9,1,0.45,0,0,1,0.45,0.45,16,6,2.71,7.24,10,4.52,0,0,0,0,1,0.45,1,0.45,0,0,1,0.45,0,0,0,0,8,3.62,199,0,0,71,71,35,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6.33,3,1.36,0,0,2,0,0,0.9,9,4.07,0,0,1,0.45,12,5.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9,2,0.9,4,4,2,0.9,0,0,1,0.45,3,1.36,1,0.45,2,0.9,1,0.45,6,2.71,0,0,7,3.17,3,1.36,25,11.31,15,6.79,14,6.33,24,10.86,0,0,0,0,0,0,0,0,0,0,6,2.71,0,0,2,0.9,0,0,1,0.45,1,0.45,0,0,4,1.81,25,11.31,37,16.74,0,0,4,1.81,27,12.22,0,0,11,4.98,10,4.52,78,35.29,0,0,1,0.45,1,0.45,5,2.26,0,0,1,0.45,9,4.07,2,0.9,9,4.07,0,0,0,0,0,0,902,18
